"idmaterial","u_medida","f_aprov","leadtime","precio","abc","tipo","especificacion","idproducto","estado","detalle","caracteristica","stock","codigo"
1924,"","",0,0,"","P",2,1319,"fin","PLACA DE DESGASTE CG-34  (PROY 16)",90,0,"P02100090031"
1925,"","",0,0,"","P",2,1320,"fin","PLACA DE DESGASTE CG-35  (PROY 16)",90,0,"P02100090032"
1926,"","",0,0,"","P",2,1321,"fin","PLACA DE DESGASTE CG-36  (PROY 16)",90,0,"P02100090033"
1927,"","",0,0,"","P",2,1322,"fin","PLACA DE DESGASTE CG-37  (PROY 16)",90,0,"P02100090034"
1928,"","",0,0,"","P",2,1323,"fin","PLACA DE DESGASTE CG-38  (PROY 16)",90,0,"P02100090035"
1929,"","",0,0,"","P",2,1324,"fin","PLACA DE DESGASTE CG-39  (PROY 16)",90,0,"P02100090036"
1930,"","",0,0,"","P",2,1325,"fin","PLACA DE DESGASTE CG-40  (PROY 16)",90,0,"P02100090037"
1931,"","",0,0,"","P",2,1326,"fin","PLACA DE DESGASTE CG-41  (PROY 16)",90,0,"P02100090038"
1932,"","",0,0,"","P",2,1327,"fin","PLACA DE DESGASTE CG-42  (PROY 16)",90,0,"P02100090039"
1933,"","",0,0,"","P",2,1328,"fin","PLACA DE DESGASTE CG-43  (PROY 16)",90,0,"P02100090040"
1934,"","",0,0,"","P",2,1329,"fin","PLACA DE DESGASTE CG-44  (PROY 16)",90,0,"P02100090041"
1935,"","",0,0,"","P",2,1330,"fin","PLACA DE DESGASTE CG-45  (PROY 16)",90,0,"P02100090042"
1936,"","",0,0,"","P",2,1331,"fin","PLACA DE DESGASTE CG-46  (PROY 16)",90,0,"P02100090043"
1937,"","",0,0,"","P",2,1332,"fin","PLACA DE DESGASTE CG-89  (PROY 16)",90,0,"P02100090044"
1938,"","",0,0,"","P",2,1333,"fin","PLACA DE DESGASTE CG-90  (PROY 16)",90,0,"P02100090045"
1939,"","",0,0,"","P",2,1334,"fin","PLACA DE DESGASTE CG-91  (PROY 16)",90,0,"P02100090046"
1940,"","",0,0,"","P",2,1335,"fin","PLACA DE DESGASTE CG-92  (PROY 16)",90,0,"P02100090047"
1941,"","",0,0,"","P",2,1336,"fin","PLACA DE DESGASTE CG-93  (PROY 16)",90,0,"P02100090048"
1942,"","",0,0,"","P",2,1337,"fin","PLACA DE DESGASTE CG-94  (PROY 16)",90,0,"P02100090049"
1943,"","",0,0,"","P",2,1338,"fin","PLACA DE DESGASTE CG-95  (PROY 16)",90,0,"P02100090050"
1944,"","",0,0,"","P",2,1339,"fin","PLACA DE DESGASTE CG-96  (PROY 16)",90,0,"P02100090051"
1945,"","",0,0,"","P",2,1340,"fin","PLACA DE DESGASTE CG-01 MO (PROY 16)",90,0,"P02100090052"
1946,"","",0,0,"","P",2,1341,"fin","PLACA DE DESGASTE CG-01 OP (PROY 16)",90,0,"P02100090053"
1947,"","",0,0,"","P",2,1342,"fin","PLACA DE DESGASTE CG-02 MO (PROY 16)",90,0,"P02100090054"
1948,"","",0,0,"","P",2,1343,"fin","PLACA DE DESGASTE CG-02 OP (PROY 16)",90,0,"P02100090055"
1949,"","",0,0,"","P",2,1344,"fin","PLACA DE DESGASTE CG-03 MO (PROY 16)",90,0,"P02100090056"
1950,"","",0,0,"","P",2,1345,"fin","PLACA DE DESGASTE CG-03 OP (PROY 16)",90,0,"P02100090057"
1951,"","",0,0,"","P",2,1346,"fin","PLACA DE DESGASTE CG-04 MO (PROY 16)",90,0,"P02100090058"
1952,"","",0,0,"","P",2,1347,"fin","PLACA DE DESGASTE CG-04 OP (PROY 16)",90,0,"P02100090059"
1953,"","",0,0,"","P",2,1348,"fin","PLACA DE DESGASTE CG-05 MO (PROY 16)",90,0,"P02100090060"
1954,"","",0,0,"","P",2,1349,"fin","PLACA DE DESGASTE CG-05 OP (PROY 16)",90,0,"P02100090061"
1955,"","",0,0,"","P",2,1350,"fin","PLACA DE DESGASTE CG-06 MO (PROY 16)",90,0,"P02100090062"
1956,"","",0,0,"","P",2,1351,"fin","PLACA DE DESGASTE CG-06 OP (PROY 16)",90,0,"P02100090063"
1957,"","",0,0,"","P",2,1352,"fin","PLACA DE DESGASTE CG-07 MO (PROY 16)",90,0,"P02100090064"
1958,"","",0,0,"","P",2,1353,"fin","PLACA DE DESGASTE CG-07 OP (PROY 16)",90,0,"P02100090065"
1959,"","",0,0,"","P",2,1354,"fin","PLACA DE DESGASTE CG-08 MO (PROY 16)",90,0,"P02100090066"
1960,"","",0,0,"","P",2,1355,"fin","PLACA DE DESGASTE CG-08 OP (PROY 16)",90,0,"P02100090067"
1961,"","",0,0,"","P",2,1356,"fin","PLACA DE DESGASTE CG-09 MO (PROY 16)",90,0,"P02100090068"
1962,"","",0,0,"","P",2,1357,"fin","PLACA DE DESGASTE CG-09 OP (PROY 16)",90,0,"P02100090069"
1963,"","",0,0,"","P",2,1358,"fin","PLACA DE DESGASTE CG-10 MO (PROY 16)",90,0,"P02100090070"
1964,"","",0,0,"","P",2,1359,"fin","PLACA DE DESGASTE CG-10 OP (PROY 16)",90,0,"P02100090071"
1965,"","",0,0,"","P",2,1360,"fin","PLACA DE DESGASTE CG-11 MO (PROY 16)",90,0,"P02100090072"
1966,"","",0,0,"","P",2,1361,"fin","PLACA DE DESGASTE CG-11 OP (PROY 16)",90,0,"P02100090073"
1967,"","",0,0,"","P",2,1362,"fin","PLACA DE DESGASTE CG-12 MO (PROY 16)",90,0,"P02100090074"
1968,"","",0,0,"","P",2,1363,"fin","PLACA DE DESGASTE CG-12 OP (PROY 16)",90,0,"P02100090075"
1969,"","",0,0,"","P",2,1364,"fin","PLACA DE DESGASTE CG-13 MO (PROY 16)",90,0,"P02100090076"
1970,"","",0,0,"","P",2,1365,"fin","PLACA DE DESGASTE CG-13 OP (PROY 16)",90,0,"P02100090077"
1971,"","",0,0,"","P",2,1366,"fin","PLACA DE DESGASTE CG-14 MO (PROY 16)",90,0,"P02100090078"
1972,"","",0,0,"","P",2,1367,"fin","PLACA DE DESGASTE CG-14 OP (PROY 16)",90,0,"P02100090079"
1973,"","",0,0,"","P",2,1368,"fin","PLACA DE DESGASTE CG-15 MO (PROY 16)",90,0,"P02100090080"
1974,"","",0,0,"","P",2,1369,"fin","PLACA DE DESGASTE CG-15 OP (PROY 16)",90,0,"P02100090081"
1975,"","",0,0,"","P",2,1370,"fin","PLACA DE DESGASTE CG-16 MO (PROY 16)",90,0,"P02100090082"
1976,"","",0,0,"","P",2,1371,"fin","PLACA DE DESGASTE CG-16 OP (PROY 16)",90,0,"P02100090083"
1977,"","",0,0,"","P",2,1372,"fin","PLACA DE DESGASTE CG-17 MO (PROY 16)",90,0,"P02100090084"
1978,"","",0,0,"","P",2,1373,"fin","PLACA DE DESGASTE CG-17 OP (PROY 16)",90,0,"P02100090085"
1979,"","",0,0,"","P",2,1374,"fin","PLACA DE DESGASTE CG-18 MO (PROY 16)",90,0,"P02100090086"
1980,"","",0,0,"","P",2,1375,"fin","PLACA DE DESGASTE CG-18 OP (PROY 16)",90,0,"P02100090087"
1981,"","",0,0,"","P",2,1376,"fin","PLACA DE DESGASTE CG-19 MO (PROY 16)",90,0,"P02100090088"
1982,"","",0,0,"","P",2,1377,"fin","PLACA DE DESGASTE CG-19 OP (PROY 16)",90,0,"P02100090089"
1983,"","",0,0,"","P",2,1378,"fin","PLACA DE DESGASTE CG-20 MO (PROY 16)",90,0,"P02100090090"
1984,"","",0,0,"","P",2,1379,"fin","PLACA DE DESGASTE CG-20 OP (PROY 16)",90,0,"P02100090091"
1985,"","",0,0,"","P",2,1380,"fin","PLACA DE DESGASTE CG-21 MO (PROY 16)",90,0,"P02100090092"
1986,"","",0,0,"","P",2,1381,"fin","PLACA DE DESGASTE CG-21 OP (PROY 16)",90,0,"P02100090093"
1987,"","",0,0,"","P",2,1382,"fin","PLACA DE DESGASTE CG-22 MO (PROY 16)",90,0,"P02100090094"
1988,"","",0,0,"","P",2,1383,"fin","PLACA DE DESGASTE CG-22 OP (PROY 16)",90,0,"P02100090095"
1989,"","",0,0,"","P",2,1384,"fin","PLACA DE DESGASTE CG-23 MO (PROY 16)",90,0,"P02100090096"
1990,"","",0,0,"","P",2,1385,"fin","PLACA DE DESGASTE CG-23 OP (PROY 16)",90,0,"P02100090097"
1991,"","",0,0,"","P",2,1386,"fin","PLACA DE DESGASTE CG-24 MO (PROY 16)",90,0,"P02100090098"
1992,"","",0,0,"","P",2,1387,"fin","PLACA DE DESGASTE CG-24 OP (PROY 16)",90,0,"P02100090099"
1993,"","",0,0,"","P",2,1388,"fin","PLACA DE DESGASTE CG-25 MO (PROY 16)",90,0,"P02100090100"
1994,"","",0,0,"","P",2,1389,"fin","PLACA DE DESGASTE CG-25 OP (PROY 16)",90,0,"P02100090101"
1995,"","",0,0,"","P",2,1390,"fin","PLACA DE DESGASTE CG-26 MO (PROY 16)",90,0,"P02100090102"
1996,"","",0,0,"","P",2,1391,"fin","PLACA DE DESGASTE CG-26 OP (PROY 16)",90,0,"P02100090103"
1997,"","",0,0,"","P",2,1392,"fin","PLACA DE DESGASTE CG-27 MO (PROY 16)",90,0,"P02100090104"
1998,"","",0,0,"","P",2,1393,"fin","PLACA DE DESGASTE CG-27 OP (PROY 16)",90,0,"P02100090105"
1999,"","",0,0,"","P",2,1394,"fin","PLACA DE DESGASTE CG-28 MO (PROY 16)",90,0,"P02100090106"
2000,"","",0,0,"","P",2,1395,"fin","PLACA DE DESGASTE CG-28 OP (PROY 16)",90,0,"P02100090107"
2001,"","",0,0,"","P",2,1396,"fin","PLACA DE DESGASTE CG-29 MO (PROY 16)",90,0,"P02100090108"
2002,"","",0,0,"","P",2,1397,"fin","PLACA DE DESGASTE CG-29 OP (PROY 16)",90,0,"P02100090109"
2003,"","",0,0,"","P",2,1398,"fin","PLACA DE DESGASTE CG-30 MO (PROY 16)",90,0,"P02100090110"
2004,"","",0,0,"","P",2,1399,"fin","PLACA DE DESGASTE CG-30 OP (PROY 16)",90,0,"P02100090111"
2005,"","",0,0,"","P",2,1400,"fin","PLACA DE DESGASTE CG-31 MO (PROY 16)",90,0,"P02100090112"
2006,"","",0,0,"","P",2,1401,"fin","PLACA DE DESGASTE CG-31 OP (PROY 16)",90,0,"P02100090113"
2007,"","",0,0,"","P",2,1402,"fin","PLACA DE DESGASTE CG-32 MO (PROY 16)",90,0,"P02100090114"
2008,"","",0,0,"","P",2,1403,"fin","PLACA DE DESGASTE CG-32 OP (PROY 16)",90,0,"P02100090115"
2009,"","",0,0,"","P",2,1404,"fin","PLACA DE DESGASTE CG-33 MO (PROY 16)",90,0,"P02100090116"
2010,"","",0,0,"","P",2,1405,"fin","PLACA DE DESGASTE CG-33 OP (PROY 16)",90,0,"P02100090117"
2011,"","",0,0,"","P",2,1406,"fin","PLACA DE DESGASTE CG-34 MO (PROY 16)",90,0,"P02100090118"
2012,"","",0,0,"","P",2,1407,"fin","PLACA DE DESGASTE CG-34 OP (PROY 16)",90,0,"P02100090119"
2013,"","",0,0,"","P",2,1408,"fin","PLACA DE DESGASTE CG-35 MO (PROY 16)",90,0,"P02100090120"
2014,"","",0,0,"","P",2,1409,"fin","PLACA DE DESGASTE CG-35 OP (PROY 16)",90,0,"P02100090121"
2015,"","",0,0,"","P",2,1410,"fin","PLACA DE DESGASTE CG-36 MO (PROY 16)",90,0,"P02100090122"
2016,"","",0,0,"","P",2,1411,"fin","PLACA DE DESGASTE CG-36 OP (PROY 16)",90,0,"P02100090123"
2017,"","",0,0,"","P",2,1412,"fin","PLACA DE DESGASTE CG-37 MO (PROY 16)",90,0,"P02100090124"
2018,"","",0,0,"","P",2,1413,"fin","PLACA DE DESGASTE CG-37 OP (PROY 16)",90,0,"P02100090125"
2019,"","",0,0,"","P",2,1414,"fin","PLACA DE DESGASTE CG-38  (PROY 16)",90,0,"P02100090126"
2020,"","",0,0,"","P",2,1415,"fin","PLACA DE DESGASTE CG-39 MO (PROY 16)",90,0,"P02100090127"
2021,"","",0,0,"","P",2,1416,"fin","PLACA DE DESGASTE CG-39 OP (PROY 16)",90,0,"P02100090128"
2022,"","",0,0,"","P",2,1417,"fin","PLACA DE DESGASTE CG-40 MO (PROY 16)",90,0,"P02100090129"
2023,"","",0,0,"","P",2,1418,"fin","PLACA DE DESGASTE CG-40 OP (PROY 16)",90,0,"P02100090130"
2024,"","",0,0,"","P",2,1419,"fin","PLACA DE DESGASTE CG-41  (PROY 16)",90,0,"P02100090131"
2025,"","",0,0,"","P",2,1420,"fin","PLACA DESGASTE CG-01 MO (PROY 22)",90,0,"P02100090132"
2026,"","",0,0,"","P",2,1421,"fin","PLACA DESGASTE CG-01 OP (PROY 22)",90,0,"P02100090133"
2027,"","",0,0,"","P",2,1422,"fin","PLACA DESGASTE CG-02 MO (PROY 22)",90,0,"P02100090134"
2028,"","",0,0,"","P",2,1423,"fin","PLACA DESGASTE CG-02 OP (PROY 22)",90,0,"P02100090135"
2029,"","",0,0,"","P",2,1424,"fin","PLACA DESGASTE CG-03 MO (PROY 22)",90,0,"P02100090136"
2030,"","",0,0,"","P",2,1425,"fin","PLACA DESGASTE CG-03 OP (PROY 22)",90,0,"P02100090137"
2031,"","",0,0,"","P",2,1426,"fin","PLACA DESGASTE CG-04 MO (PROY 22)",90,0,"P02100090138"
2032,"","",0,0,"","P",2,1427,"fin","PLACA DESGASTE CG-04 OP (PROY 22)",90,0,"P02100090139"
2033,"","",0,0,"","P",2,1428,"fin","PLACA DESGASTE CG-05 MO (PROY 22)",90,0,"P02100090140"
2034,"","",0,0,"","P",2,1429,"fin","PLACA DESGASTE CG-05 OP (PROY 22)",90,0,"P02100090141"
2035,"","",0,0,"","P",2,1430,"fin","PLACA DESGASTE CG-06 MO (PROY 22)",90,0,"P02100090142"
2036,"","",0,0,"","P",2,1431,"fin","PLACA DESGASTE CG-06 OP (PROY 22)",90,0,"P02100090143"
2037,"","",0,0,"","P",2,1432,"fin","PLACA DESGASTE CG-07 MO (PROY 22)",90,0,"P02100090144"
2038,"","",0,0,"","P",2,1433,"fin","PLACA DESGASTE CG-07 OP (PROY 22)",90,0,"P02100090145"
2039,"","",0,0,"","P",2,1434,"fin","PLACA DESGASTE CG-08  (PROY 22)",90,0,"P02100090146"
2040,"","",0,0,"","P",2,1435,"fin","PLACA DESGASTE CG-09  (PROY 22)",90,0,"P02100090147"
2041,"","",0,0,"","P",2,1436,"fin","PLACA DESGASTE CG-10  (PROY 22)",90,0,"P02100090148"
2042,"","",0,0,"","P",2,1437,"fin","PLACA DESGASTE CG-11  (PROY 22)",90,0,"P02100090149"
2043,"","",0,0,"","P",2,1438,"fin","PLACA DESGASTE CG-12  (PROY 22)",90,0,"P02100090150"
2044,"","",0,0,"","P",2,1439,"fin","PLACA DESGASTE CG-13  (PROY 22)",90,0,"P02100090151"
2045,"","",0,0,"","P",2,1440,"fin","PLACA DESGASTE CG-14  (PROY 22)",90,0,"P02100090152"
2046,"","",0,0,"","P",2,1441,"fin","PLACA DESGASTE CG-15  (PROY 22)",90,0,"P02100090153"
2047,"","",0,0,"","P",2,1442,"fin","PLACA DESGASTE CG-16  (PROY 22)",90,0,"P02100090154"
2048,"","",0,0,"","P",2,1443,"fin","PLACA DESGASTE CG-17  (PROY 22)",90,0,"P02100090155"
2049,"","",0,0,"","P",2,1444,"fin","PLACA DESGASTE CG-18  (PROY 22)",90,0,"P02100090156"
2050,"","",0,0,"","P",2,1445,"fin","PLACA DESGASTE CG-19  (PROY 22)",90,0,"P02100090157"
2051,"","",0,0,"","P",2,1446,"fin","PLACA DESGASTE CG-20  (PROY 22)",90,0,"P02100090158"
2052,"","",0,0,"","P",2,1447,"fin","PLACA DESGASTE CG-21  (PROY 22)",90,0,"P02100090159"
2053,"","",0,0,"","P",2,1448,"fin","PLACA DESGASTE CG-22  (PROY 22)",90,0,"P02100090160"
2054,"","",0,0,"","P",2,1449,"fin","PLACA DESGASTE CG-23  (PROY 22)",90,0,"P02100090161"
2055,"","",0,0,"","P",2,1450,"fin","PLACA DESGASTE CG-24  (PROY 22)",90,0,"P02100090162"
2056,"","",0,0,"","P",2,1451,"fin","PLACA DESGASTE CG-25  (PROY 22)",90,0,"P02100090163"
2057,"","",0,0,"","P",2,1452,"fin","PLACA DESGASTE CG-26  (PROY 22)",90,0,"P02100090164"
2058,"","",0,0,"","P",2,1453,"fin","PLACA DESGASTE CG-27  (PROY 22)",90,0,"P02100090165"
2059,"","",0,0,"","P",2,1454,"fin","PLACA DESGASTE CG-28  (PROY 22)",90,0,"P02100090166"
2060,"","",0,0,"","P",2,1455,"fin","PLACA DESGASTE CG-29  (PROY 22)",90,0,"P02100090167"
2061,"","",0,0,"","P",2,1456,"fin","PLACA DESGASTE CG-30  (PROY 22)",90,0,"P02100090168"
2062,"","",0,0,"","P",2,1457,"fin","PLACA DESGASTE CG-31  (PROY 22)",90,0,"P02100090169"
2063,"","",0,0,"","P",2,1458,"fin","PLACA DESGASTE CG-32  (PROY 22)",90,0,"P02100090170"
2064,"","",0,0,"","P",2,1459,"fin","PLACA DESGASTE CG-33  (PROY 22)",90,0,"P02100090171"
2065,"","",0,0,"","P",2,1460,"fin","PLACA DESGASTE CG-34  (PROY 22)",90,0,"P02100090172"
2066,"","",0,0,"","P",2,1461,"fin","PLACA DESGASTE CG-35  (PROY 22)",90,0,"P02100090173"
2067,"","",0,0,"","P",2,1462,"fin","PLACA DESGASTE CG-36  (PROY 22)",90,0,"P02100090174"
2068,"","",0,0,"","P",2,1463,"fin","PLACA DESGASTE CG-37  (PROY 22)",90,0,"P02100090175"
2069,"","",0,0,"","P",2,1464,"fin","PLACA DESGASTE CG-38  (PROY 22)",90,0,"P02100090176"
2070,"","",0,0,"","P",2,1465,"fin","PLACA DESGASTE CG-39  (PROY 22)",90,0,"P02100090177"
2071,"","",0,0,"","P",2,1466,"fin","PLACA DESGASTE CG-40  (PROY 22)",90,0,"P02100090178"
2072,"","",0,0,"","P",2,1467,"fin","PLACA DESGASTE CG-41  (PROY 22)",90,0,"P02100090179"
2073,"","",0,0,"","P",2,1468,"fin","PLACA DESGASTE CG-42  (PROY 22)",90,0,"P02100090180"
2074,"","",0,0,"","P",2,1469,"fin","PLACA DESGASTE CG-43  (PROY 22)",90,0,"P02100090181"
2075,"","",0,0,"","P",2,1470,"fin","PLACA DESGASTE CG-44  (PROY 22)",90,0,"P02100090182"
2076,"","",0,0,"","P",2,1471,"fin","PLACA DESGASTE CG-45  (PROY 22)",90,0,"P02100090183"
2077,"","",0,0,"","P",2,1472,"fin","PLACA DESGASTE CG-46  (PROY 22)",90,0,"P02100090184"
2078,"","",0,0,"","P",2,1473,"fin","PLACA DESGASTE CG-47  (PROY 22)",90,0,"P02100090185"
2079,"","",0,0,"","P",2,1474,"fin","PLACA DESGASTE CG-48  (PROY 22)",90,0,"P02100090186"
2080,"","",0,0,"","P",2,1475,"fin","PLACA DESGASTE CG-49  (PROY 22)",90,0,"P02100090187"
2081,"","",0,0,"","P",2,1476,"fin","PLACA DESGASTE CG-50  (PROY 22)",90,0,"P02100090188"
2082,"","",0,0,"","P",2,1477,"fin","PLACA REVESTIMIENTO CG-01 MO (PROY 22)",90,0,"P02100090189"
2083,"","",0,0,"","P",2,1478,"fin","PLACA REVESTIMIENTO CG-01 OP (PROY 22)",90,0,"P02100090190"
2084,"","",0,0,"","P",2,1479,"fin","PLACA REVESTIMIENTO CG-02 MO (PROY 22)",90,0,"P02100090191"
2085,"","",0,0,"","P",2,1480,"fin","PLACA REVESTIMIENTO CG-02 OP (PROY 22)",90,0,"P02100090192"
2086,"","",0,0,"","P",2,1481,"fin","PLACA REVESTIMIENTO CG-03 MO (PROY 22)",90,0,"P02100090193"
2087,"","",0,0,"","P",2,1482,"fin","PLACA REVESTIMIENTO CG-03 OP (PROY 22)",90,0,"P02100090194"
2088,"","",0,0,"","P",2,1483,"fin","PLACA REVESTIMIENTO CG-04 MO (PROY 22)",90,0,"P02100090195"
2089,"","",0,0,"","P",2,1484,"fin","PLACA REVESTIMIENTO CG-04 OP (PROY 22)",90,0,"P02100090196"
2090,"","",0,0,"","P",2,1485,"fin","PLACA REVESTIMIENTO CG-05 MO (PROY 22)",90,0,"P02100090197"
2091,"","",0,0,"","P",2,1486,"fin","PLACA REVESTIMIENTO CG-05 OP (PROY 22)",90,0,"P02100090198"
2092,"","",0,0,"","P",2,1487,"fin","PLACA REVESTIMIENTO CG-06 MO (PROY 22)",90,0,"P02100090199"
2093,"","",0,0,"","P",2,1488,"fin","PLACA REVESTIMIENTO CG-06 OP (PROY 22)",90,0,"P02100090200"
2094,"","",0,0,"","P",2,1489,"fin","PLACA REVESTIMIENTO CG-07 MO (PROY 22)",90,0,"P02100090201"
2095,"","",0,0,"","P",2,1490,"fin","PLACA REVESTIMIENTO CG-07 OP (PROY 22)",90,0,"P02100090202"
2096,"","",0,0,"","P",2,1491,"fin","PLACA REVESTIMIENTO CG-08 MO (PROY 22)",90,0,"P02100090203"
2097,"","",0,0,"","P",2,1492,"fin","PLACA REVESTIMIENTO CG-08 OP (PROY 22)",90,0,"P02100090204"
2098,"","",0,0,"","P",2,1493,"fin","PLACA REVESTIMIENTO CG-09 MO (PROY 22)",90,0,"P02100090205"
2099,"","",0,0,"","P",2,1494,"fin","PLACA REVESTIMIENTO CG-09 OP (PROY 22)",90,0,"P02100090206"
2100,"","",0,0,"","P",2,1495,"fin","PLACA REVESTIMIENTO CG-10 MO (PROY 22)",90,0,"P02100090207"
2101,"","",0,0,"","P",2,1496,"fin","PLACA REVESTIMIENTO CG-10 OP (PROY 22)",90,0,"P02100090208"
2102,"","",0,0,"","P",2,1497,"fin","PLACA REVESTIMIENTO CG-11 MO (PROY 22)",90,0,"P02100090209"
2103,"","",0,0,"","P",2,1498,"fin","PLACA REVESTIMIENTO CG-11 OP (PROY 22)",90,0,"P02100090210"
2104,"","",0,0,"","P",2,1499,"fin","PLACA REVESTIMIENTO CG-12 MO (PROY 22)",90,0,"P02100090211"
2105,"","",0,0,"","P",2,1500,"fin","PLACA REVESTIMIENTO CG-12 OP (PROY 22)",90,0,"P02100090212"
2106,"","",0,0,"","P",2,1501,"fin","PLACA REVESTIMIENTO CG-13 MO (PROY 22)",90,0,"P02100090213"
2107,"","",0,0,"","P",2,1502,"fin","PLACA REVESTIMIENTO CG-13 OP (PROY 22)",90,0,"P02100090214"
2108,"","",0,0,"","P",2,1503,"fin","PLACA REVESTIMIENTO CG-14 MO (PROY 22)",90,0,"P02100090215"
2109,"","",0,0,"","P",2,1504,"fin","PLACA REVESTIMIENTO CG-14 OP (PROY 22)",90,0,"P02100090216"
2110,"","",0,0,"","P",2,1505,"fin","PLACA DESGASTE CGC-01 MO (PROY 26)",90,0,"P02100090217"
2111,"","",0,0,"","P",2,1506,"fin","PLACA DESGASTE CGC-01 OP (PROY 26)",90,0,"P02100090218"
2112,"","",0,0,"","P",2,1507,"fin","PLACA DESGASTE CGC-02 MO (PROY 26)",90,0,"P02100090219"
2113,"","",0,0,"","P",2,1508,"fin","PLACA DESGASTE CGC-02 OP (PROY 26)",90,0,"P02100090220"
2114,"","",0,0,"","P",2,1509,"fin","PLACA DESGASTE CGC-03 MO (PROY 26)",90,0,"P02100090221"
2115,"","",0,0,"","P",2,1510,"fin","PLACA DESGASTE CGC-03 OP (PROY 26)",90,0,"P02100090222"
2116,"","",0,0,"","P",2,1511,"fin","PLACA DESGASTE CGC-04 MO (PROY 26)",90,0,"P02100090223"
2117,"","",0,0,"","P",2,1512,"fin","PLACA DESGASTE CGC-04 OP (PROY 26)",90,0,"P02100090224"
2118,"","",0,0,"","P",2,1513,"fin","PLACA DESGASTE CGC-05 MO (PROY 26)",90,0,"P02100090225"
2119,"","",0,0,"","P",2,1514,"fin","PLACA DESGASTE CGC-05 OP (PROY 26)",90,0,"P02100090226"
2120,"","",0,0,"","P",2,1515,"fin","PLACA DESGASTE CGC-06 MO (PROY 26)",90,0,"P02100090227"
2121,"","",0,0,"","P",2,1516,"fin","PLACA DESGASTE CGC-06 OP (PROY 26)",90,0,"P02100090228"
2122,"","",0,0,"","P",2,1517,"fin","PLACA DESGASTE CGC-07 MO (PROY 26)",90,0,"P02100090229"
2123,"","",0,0,"","P",2,1518,"fin","PLACA DESGASTE CGC-07 OP (PROY 26)",90,0,"P02100090230"
2124,"","",0,0,"","P",2,1519,"fin","PLACA DESGASTE CGC-08 MO (PROY 26)",90,0,"P02100090231"
2125,"","",0,0,"","P",2,1520,"fin","PLACA DESGASTE CGC-08 OP (PROY 26)",90,0,"P02100090232"
2126,"","",0,0,"","P",2,1521,"fin","PLACA DESGASTE CGC-09 MO (PROY 26)",90,0,"P02100090233"
2127,"","",0,0,"","P",2,1522,"fin","PLACA DESGASTE CGC-09 OP (PROY 26)",90,0,"P02100090234"
2128,"","",0,0,"","P",2,1523,"fin","PLACA DESGASTE CGC-10 MO (PROY 26)",90,0,"P02100090235"
2129,"","",0,0,"","P",2,1524,"fin","PLACA DESGASTE CGC-10 OP (PROY 26)",90,0,"P02100090236"
2130,"","",0,0,"","P",2,1525,"fin","PLACA DESGASTE CGC-11 MO (PROY 26)",90,0,"P02100090237"
2131,"","",0,0,"","P",2,1526,"fin","PLACA DESGASTE CGC-11 OP (PROY 26)",90,0,"P02100090238"
2132,"","",0,0,"","P",2,1527,"fin","PLACA DESGASTE CGC-12 MO (PROY 26)",90,0,"P02100090239"
2133,"","",0,0,"","P",2,1528,"fin","PLACA DESGASTE CGC-12 OP (PROY 26)",90,0,"P02100090240"
2134,"","",0,0,"","P",2,1529,"fin","PLACA DESGASTE CGC-13 MO (PROY 26)",90,0,"P02100090241"
2135,"","",0,0,"","P",2,1530,"fin","PLACA DESGASTE CGC-13 OP (PROY 26)",90,0,"P02100090242"
2136,"","",0,0,"","P",2,1531,"fin","PLACA DESGASTE CGC-14 MO (PROY 26)",90,0,"P02100090243"
2137,"","",0,0,"","P",2,1532,"fin","PLACA DESGASTE CGC-14 OP (PROY 26)",90,0,"P02100090244"
2138,"","",0,0,"","P",2,1533,"fin","PLACA DESGASTE CGC-15 MO (PROY 26)",90,0,"P02100090245"
2139,"","",0,0,"","P",2,1534,"fin","PLACA DESGASTE CGC-15 OP (PROY 26)",90,0,"P02100090246"
2140,"","",0,0,"","P",2,1535,"fin","PLACA DESGASTE CGC-16 MO (PROY 26)",90,0,"P02100090247"
2141,"","",0,0,"","P",2,1536,"fin","PLACA DESGASTE CGC-16 OP (PROY 26)",90,0,"P02100090248"
2142,"","",0,0,"","P",2,1537,"fin","PLACA DESGASTE CGC-17 MO (PROY 26)",90,0,"P02100090249"
2143,"","",0,0,"","P",2,1538,"fin","PLACA DESGASTE CGC-17 OP (PROY 26)",90,0,"P02100090250"
2144,"","",0,0,"","P",2,1539,"fin","PLACA DESGASTE CGC-18 MO (PROY 26)",90,0,"P02100090251"
2145,"","",0,0,"","P",2,1540,"fin","PLACA DESGASTE CGC-18 OP (PROY 26)",90,0,"P02100090252"
2146,"","",0,0,"","P",2,1541,"fin","PLACA DESGASTE CGC-19 MO (PROY 26)",90,0,"P02100090253"
2147,"","",0,0,"","P",2,1542,"fin","PLACA DESGASTE CGC-19 OP (PROY 26)",90,0,"P02100090254"
2148,"","",0,0,"","P",2,1543,"fin","PLACA DESGASTE CGC-20 MO (PROY 26)",90,0,"P02100090255"
2149,"","",0,0,"","P",2,1544,"fin","PLACA DESGASTE CGC-20 OP (PROY 26)",90,0,"P02100090256"
2150,"","",0,0,"","P",2,1545,"fin","PLACA DESGASTE CGC-21 MO (PROY 26)",90,0,"P02100090257"
2151,"","",0,0,"","P",2,1546,"fin","PLACA DESGASTE CGC-21 OP (PROY 26)",90,0,"P02100090258"
